id,brand,primaryCategories,colors,ean / upc,manufacturer,name,prices.amountMax,prices.amountMin,prices.availability,prices.currency,prices.size,color 1,color 2,color 3,color 4,color 5,color 6,category 1,category 2,category 3,category 4,category 5,category 6,category 7
AV2A4MxtvKc47QAVol_G,Nomad,Shoes,"Bluewhite Flower Burst,Blue/White Flower Burst",638000000000,Nomad Footwear,Women's Puddles Boot,36,36,FALSE,USD,11,Blue,White,Flower,Burst,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,Backpacking Boots,All Women's Shoes
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,9,Blush,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,6,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,6,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,7.5,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8.5,Black,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8.5,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,7,Blush,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,10,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8.5,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,7,Black,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,6.5,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8,Black,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,7,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,6,Black,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,12,Blush,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,7,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,10,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,11,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,12,Black,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,11,Blush,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,10,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,12,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,6,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,9,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,6.5,Blush,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,11,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,12,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8.5,Blush,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,7,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,11,Black,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,6,Blush,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,11,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,7.5,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8.5,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,10,Black,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,9,Brown,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,12,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,6.5,Pink,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,7.5,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,8,Grey,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe3xOJLJeJML43xIBp,Brinley Co.,Shoes,"Brown,Pink,Blush,Black,Grey",870000000000,Brinley Co.,Womens Pointed Toe Strappy Gladiator Flats,19.95,19.95,TRUE,USD,10,Blush,,,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe43DzilAPnD_xQIjE,Propet,Shoes,"Silver,Black/Silver Synthetic,SilverGrey,Silver/Grey Synthetic",886000000000,Propet,Women's Propet Corinne XT,45.95,45.95,TRUE,USD,6,Black,Silver,Synthetic,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe43DzilAPnD_xQIjE,Propet,Shoes,"Silver,Black/Silver Synthetic,SilverGrey,Silver/Grey Synthetic",886000000000,Propet,Women's Propet Corinne XT,38.47,38.47,FALSE,USD,6.5,Silver,Grey,Synthetic,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe43DzilAPnD_xQIjE,Propet,Shoes,"Silver,Black/Silver Synthetic,SilverGrey,Silver/Grey Synthetic",886000000000,Propet,Women's Propet Corinne XT,45.95,45.95,TRUE,USD,6.5,Silver,Grey,Synthetic,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe43DzilAPnD_xQIjE,Propet,Shoes,"Silver,Black/Silver Synthetic,SilverGrey,Silver/Grey Synthetic",886000000000,Propet,Women's Propet Corinne XT,45.95,45.95,TRUE,USD,6,Silver,Grey,Synthetic,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe4eCqilAPnD_xP-yc,Toms,Shoes,Navy Stripe University,886000000000,Toms,Toms Women's Classic Striped Canvas Dark Grey Stripe University Ankle-High Flat Shoe - 10M,40.89,40.89,TRUE,USD,7.5M,Navy,Stripe,University,,,,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes,
AVpe4HOr1cnluZ0-Yydy,Ellie Shoes,Shoes,"Red,White,Yellow",889000000000,ELLIE SHOES,Womens Avenge Red Superhero Costume Boots,37.84,37.84,TRUE,USD,9,Red,,,,,,Party & Occasions,All Halloween Costumes,Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,6,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,8.5,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,44.95,44.95,FALSE,USD,5.5,Dusty,Brown,Suede,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,9.5,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,10,Dusty,Brown,Suede,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,9,Dusty,Brown,Suede,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,9.5,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,FALSE,USD,6.5,White,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,11,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,FALSE,USD,5.5,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,FALSE,USD,5.5,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,5,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,7,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,8,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,5,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,7.5,White,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,9,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,9,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,6,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,7,Dusty,Brown,Suede,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,8,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,10,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,44.95,44.95,FALSE,USD,11,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,7.5,Dusty,Brown,Suede,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,7,Black,Suede,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,FALSE,USD,6.5,Dusty,Brown,Suede,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,8,Dusty,Brown,Suede,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,TRUE,USD,10,Taupe,,,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
AVpe4WbILJeJML43xXRS,minnetonka,Shoes,"Taupe,Brown,Black Suede,Dusty,White,Black  Leopard,Beige,Leopard,Black,Dusty Brown Suede",748000000000,Minnetonka,women's minnetonka leopard kilty moc,32.95,32.95,FALSE,USD,5,Dusty,Brown,Suede,,,,Premium Shoes,Clothing,Women's Shoes,Premium All Womens Shoes,Women's Dress Shoes,Moccasins,Shoes
